Chromosome	Start	End	MANE_Transcript	Near_coding_region
chr12	54284549	54287087	ENST00000340913	three_prime_UTR
chr12	55720124	55720473	ENST00000257895	promoter
chr12	55720393	55720517	ENST00000257895	five_prime_UTR
chr12	55720518	55720537	ENST00000257895	5_prime_intron
chr12	55721133	55721152	ENST00000257895	5_prime_intron
chr12	55721153	55721184	ENST00000257895	five_prime_UTR
chr12	55724546	55724705	ENST00000257895	three_prime_UTR
chr12	56041650	56042000	ENST00000646449	promoter
chr12	56041918	56042166	ENST00000646449	five_prime_UTR
chr12	56042170	56042186	ENST00000646449	5_prime_intron
chr12	56044155	56044697	ENST00000646449	three_prime_UTR
chr12	56162359	56163688	ENST00000550164	three_prime_UTR
chr12	56189462	56189780	ENST00000550164	promoter
chr12	56189462	56189483	ENST00000550164	five_prime_UTR
chr12	56449502	56451279	ENST00000652304	three_prime_UTR
chr12	56454614	56454923	ENST00000652304	promoter
chr12	56454614	56454657	ENST00000652304	five_prime_UTR
chr12	57549813	57550155	ENST00000455537	promoter
chr12	57550044	57550271	ENST00000455537	five_prime_UTR
chr12	57583180	57583215	ENST00000455537	three_prime_UTR
chr12	57583216	57583235	ENST00000455537	3_prime_intron
chr12	57584198	57584217	ENST00000455537	3_prime_intron
chr12	57584218	57586633	ENST00000455537	three_prime_UTR
chr12	57747727	57748524	ENST00000257904	three_prime_UTR
chr12	57751718	57751736	ENST00000257904	five_prime_UTR
chr12	57751737	57751756	ENST00000257904	5_prime_intron
chr12	57752155	57752174	ENST00000257904	5_prime_intron
chr12	57752171	57752576	ENST00000257904	promoter
chr12	57752175	57752310	ENST00000257904	five_prime_UTR
chr12	64451854	64452259	ENST00000331710	promoter
chr12	64452120	64452187	ENST00000331710	five_prime_UTR
chr12	64452188	64452207	ENST00000331710	5_prime_intron
chr12	64455820	64455839	ENST00000331710	5_prime_intron
chr12	64455840	64455870	ENST00000331710	five_prime_UTR
chr12	64501382	64502114	ENST00000331710	three_prime_UTR
chr12	65169329	65169596	ENST00000308330	promoter
chr12	65169583	65169596	ENST00000308330	five_prime_UTR
chr12	65246326	65248355	ENST00000308330	three_prime_UTR
chr12	65824302	65824812	ENST00000403681	promoter
chr12	65824483	65825270	ENST00000403681	five_prime_UTR
chr12	65963293	65966291	ENST00000403681	three_prime_UTR
chr12	69348194	69348408	ENST00000261267	promoter
chr12	69348381	69348408	ENST00000261267	five_prime_UTR
chr12	69353220	69354234	ENST00000261267	three_prime_UTR
chr12	70243227	70243567	ENST00000229195	promoter
chr12	70243433	70243480	ENST00000229195	five_prime_UTR
chr12	70243481	70243500	ENST00000229195	5_prime_intron
chr12	70278112	70278131	ENST00000229195	5_prime_intron
chr12	70278132	70278226	ENST00000229195	five_prime_UTR
chr12	70353916	70354993	ENST00000229195	three_prime_UTR
chr12	78864467	78864841	ENST00000261205	promoter
chr12	78864774	78865109	ENST00000261205	five_prime_UTR
chr12	78865110	78865129	ENST00000261205	5_prime_intron
chr12	78977779	78977798	ENST00000261205	5_prime_intron
chr12	78977799	78977931	ENST00000261205	five_prime_UTR
chr12	78977932	78977951	ENST00000261205	5_prime_intron
chr12	79047277	79047296	ENST00000261205	5_prime_intron
chr12	79047297	79047362	ENST00000261205	five_prime_UTR
chr12	79047363	79047382	ENST00000261205	5_prime_intron
chr12	79217483	79217502	ENST00000261205	5_prime_intron
chr12	79217503	79217519	ENST00000261205	five_prime_UTR
chr12	79449125	79452008	ENST00000261205	three_prime_UTR
chr12	79773568	79775928	ENST00000450142	three_prime_UTR
chr12	79934932	79935097	ENST00000450142	five_prime_UTR
chr12	79935030	79935415	ENST00000450142	promoter
chr12	88492793	88497181	ENST00000644744	three_prime_UTR
chr12	88497182	88497201	ENST00000644744	3_prime_intron
chr12	88505139	88505158	ENST00000644744	3_prime_intron
chr12	88505159	88505195	ENST00000644744	three_prime_UTR
chr12	88580259	88580263	ENST00000644744	5_prime_intron
chr12	88580279	88580471	ENST00000644744	five_prime_UTR
chr12	88580325	88580675	ENST00000644744	promoter
chr12	91140484	91146057	ENST00000052754	three_prime_UTR
chr12	91178553	91178585	ENST00000052754	five_prime_UTR
chr12	91178586	91178605	ENST00000052754	5_prime_intron
chr12	91182635	91182654	ENST00000052754	5_prime_intron
chr12	91182655	91182817	ENST00000052754	five_prime_UTR
chr12	91182721	91183062	ENST00000052754	promoter
chr12	100356811	100357159	ENST00000323346	promoter
chr12	100357074	100357391	ENST00000323346	five_prime_UTR
chr12	100420160	100422055	ENST00000323346	three_prime_UTR
chr12	101594739	101595038	ENST00000361466	promoter
chr12	101594971	101595070	ENST00000361466	five_prime_UTR
chr12	101684406	101684424	ENST00000361466	three_prime_UTR
chr12	101684425	101684444	ENST00000361466	3_prime_intron
chr12	101685562	101685581	ENST00000361466	3_prime_intron
chr12	101685582	101686028	ENST00000361466	three_prime_UTR
chr12	106357567	106357858	ENST00000228347	promoter
chr12	106357748	106357879	ENST00000228347	five_prime_UTR
chr12	106509550	106510198	ENST00000228347	three_prime_UTR
chr12	106582704	106583071	ENST00000392842	promoter
chr12	106583004	106583320	ENST00000392842	five_prime_UTR
chr12	106761470	106762803	ENST00000392842	three_prime_UTR
chr12	108562314	108562622	ENST00000311893	promoter
chr12	108562596	108562622	ENST00000311893	five_prime_UTR
chr12	108568917	108569368	ENST00000311893	three_prime_UTR
chr12	109573481	109573861	ENST00000228510	promoter
chr12	109573794	109573873	ENST00000228510	five_prime_UTR
chr12	109573874	109573893	ENST00000228510	5_prime_intron
chr12	109574789	109574808	ENST00000228510	5_prime_intron
chr12	109574809	109574822	ENST00000228510	five_prime_UTR
chr12	109596578	109598125	ENST00000228510	three_prime_UTR
chr12	109783089	109783620	ENST00000261740	three_prime_UTR
chr12	109814797	109814827	ENST00000261740	five_prime_UTR
chr12	109814828	109814847	ENST00000261740	5_prime_intron
chr12	109833330	109833349	ENST00000261740	5_prime_intron
chr12	109833331	109833598	ENST00000261740	promoter
chr12	109833350	109833398	ENST00000261740	five_prime_UTR
chr12	110910845	110911076	ENST00000228841	three_prime_UTR
chr12	110920510	110920526	ENST00000228841	5_prime_intron
chr12	110920512	110920526	ENST00000228841	promoter
chr12	110920530	110920853	ENST00000228841	promoter
chr12	110920530	110920579	ENST00000228841	five_prime_UTR
chr12	111033899	111034177	ENST00000261726	promoter
chr12	111034241	111034304	ENST00000261726	promoter
chr12	111034165	111034177	ENST00000261726	five_prime_UTR
chr12	111348326	111350554	ENST00000261726	three_prime_UTR
chr12	111452214	111452811	ENST00000673436	three_prime_UTR
chr12	111599035	111599315	ENST00000673436	five_prime_UTR
chr12	111599235	111599496	ENST00000673436	promoter
chr12	112418714	112419064	ENST00000351677	promoter
chr12	112418947	112419111	ENST00000351677	five_prime_UTR
chr12	112419126	112419131	ENST00000351677	5_prime_intron
chr12	112504765	112504796	ENST00000351677	three_prime_UTR
chr12	112504797	112504816	ENST00000351677	3_prime_intron
chr12	112505805	112505824	ENST00000351677	3_prime_intron
chr12	112505825	112509918	ENST00000351677	three_prime_UTR
chr12	112906757	112907039	ENST00000202917	promoter
chr12	112906962	112907039	ENST00000202917	five_prime_UTR
chr12	112919554	112919903	ENST00000202917	three_prime_UTR
chr12	114353911	114355531	ENST00000405440	three_prime_UTR
chr12	114403899	114403936	ENST00000405440	five_prime_UTR
chr12	114403937	114403956	ENST00000405440	5_prime_intron
chr12	114405608	114405627	ENST00000405440	5_prime_intron
chr12	114405628	114406144	ENST00000405440	five_prime_UTR
chr12	114406002	114406325	ENST00000405440	promoter
chr12	114670255	114671840	ENST00000349155	three_prime_UTR
chr12	114683201	114684175	ENST00000349155	five_prime_UTR
chr12	114684036	114684441	ENST00000349155	promoter
chr12	115958576	115961265	ENST00000281928	three_prime_UTR
chr12	116277132	116277693	ENST00000281928	five_prime_UTR
chr12	116277554	116277959	ENST00000281928	promoter
chr12	119178665	119179070	ENST00000281938	promoter
chr12	119178931	119179312	ENST00000281938	five_prime_UTR
chr12	119193859	119194746	ENST00000281938	three_prime_UTR
chr12	120978362	120978610	ENST00000257555	promoter
chr12	120978543	120978768	ENST00000257555	five_prime_UTR
chr12	121001193	121002512	ENST00000257555	three_prime_UTR
chr12	121803828	121804094	ENST00000604567	promoter
chr12	121804009	121804233	ENST00000604567	five_prime_UTR
chr12	121804234	121804253	ENST00000604567	5_prime_intron
chr12	121804704	121804723	ENST00000604567	5_prime_intron
chr12	121804724	121804737	ENST00000604567	five_prime_UTR
chr12	121830240	121832656	ENST00000604567	three_prime_UTR
chr12	121839527	121839727	ENST00000289004	three_prime_UTR
chr12	121858720	121858820	ENST00000289004	promoter
chr12	121858824	121859125	ENST00000289004	promoter
chr12	121858804	121858820	ENST00000289004	5_prime_intron
chr12	121858824	121858859	ENST00000289004	five_prime_UTR
chr12	122471600	122473496	ENST00000633063	three_prime_UTR
chr12	122500841	122500932	ENST00000633063	five_prime_UTR
chr12	122500851	122501201	ENST00000633063	promoter
chr12	124946826	124947801	ENST00000308736	three_prime_UTR
chr12	124989023	124989364	ENST00000308736	promoter
chr12	124989023	124989131	ENST00000308736	five_prime_UTR
chr12	132489885	132490290	ENST00000680143	promoter
chr12	132490151	132490570	ENST00000680143	five_prime_UTR
chr12	132583779	132585188	ENST00000680143	three_prime_UTR
chr12	132618587	132618816	ENST00000643471	promoter
chr12	132618776	132618816	ENST00000643471	five_prime_UTR
chr12	132621973	132622388	ENST00000643471	three_prime_UTR
chr12	132623762	132624696	ENST00000320574	three_prime_UTR
chr12	132687316	132687643	ENST00000320574	promoter
chr12	132687316	132687342	ENST00000320574	five_prime_UTR
chr13	19958468	19958818	ENST00000610343	promoter
chr13	19958727	19958841	ENST00000610343	five_prime_UTR
chr13	19958842	19958861	ENST00000610343	5_prime_intron
chr13	19959938	19959957	ENST00000610343	5_prime_intron
chr13	19959958	19960026	ENST00000610343	five_prime_UTR
chr13	19960027	19960046	ENST00000610343	5_prime_intron
chr13	19993043	19993062	ENST00000610343	5_prime_intron
chr13	19993063	19993072	ENST00000610343	five_prime_UTR
chr13	20086015	20089115	ENST00000610343	three_prime_UTR
chr13	20138255	20141980	ENST00000241125	three_prime_UTR
chr13	20143289	20143305	ENST00000241125	five_prime_UTR
chr13	20143306	20143325	ENST00000241125	5_prime_intron
chr13	20160870	20160889	ENST00000241125	5_prime_intron
chr13	20160890	20161052	ENST00000241125	five_prime_UTR
chr13	20160923	20161239	ENST00000241125	promoter
chr13	20187470	20188900	ENST00000382848	three_prime_UTR
chr13	20189582	20189603	ENST00000382848	five_prime_UTR
chr13	20189604	20189623	ENST00000382848	5_prime_intron
chr13	20192763	20192782	ENST00000382848	5_prime_intron
chr13	20192783	20192938	ENST00000382848	five_prime_UTR
chr13	20192839	20193119	ENST00000382848	promoter
chr13	20221962	20222694	ENST00000647029	three_prime_UTR
chr13	20223481	20223495	ENST00000647029	five_prime_UTR
chr13	20223496	20223515	ENST00000647029	5_prime_intron
chr13	20229560	20229579	ENST00000647029	5_prime_intron
chr13	20229580	20229749	ENST00000647029	five_prime_UTR
chr13	20229750	20229769	ENST00000647029	5_prime_intron
chr13	20230678	20230697	ENST00000647029	5_prime_intron
chr13	20230698	20230807	ENST00000647029	five_prime_UTR
chr13	20230808	20230827	ENST00000647029	5_prime_intron
chr13	20231362	20231381	ENST00000647029	5_prime_intron
chr13	20231382	20231505	ENST00000647029	five_prime_UTR
chr13	20231506	20231525	ENST00000647029	5_prime_intron
chr13	20232163	20232511	ENST00000647029	promoter
chr13	20232174	20232193	ENST00000647029	5_prime_intron
chr13	20232194	20232319	ENST00000647029	five_prime_UTR
chr13	26253814	26254196	ENST00000381527	promoter
chr13	26254129	26254641	ENST00000381527	five_prime_UTR
chr13	26404082	26405238	ENST00000381527	three_prime_UTR
chr13	27621610	27621959	ENST00000302979	promoter
chr13	27621892	27621983	ENST00000302979	five_prime_UTR
chr13	27623251	27623449	ENST00000302979	three_prime_UTR
chr13	28658869	28659184	ENST00000380842	promoter
chr13	28659188	28659214	ENST00000380842	promoter
chr13	28659130	28659184	ENST00000380842	five_prime_UTR
chr13	28659188	28659204	ENST00000380842	5_prime_intron
chr13	28678103	28678959	ENST00000380842	three_prime_UTR
chr13	32315300	32315648	ENST00000380152	promoter
chr13	32315508	32315667	ENST00000380152	five_prime_UTR
chr13	32315668	32315687	ENST00000380152	5_prime_intron
chr13	32316402	32316421	ENST00000380152	5_prime_intron
chr13	32316422	32316460	ENST00000380152	five_prime_UTR
chr13	32398771	32400268	ENST00000380152	three_prime_UTR
chr13	34942089	34942540	ENST00000379939	promoter
chr13	34942270	34942820	ENST00000379939	five_prime_UTR
chr13	35670992	35672736	ENST00000379939	three_prime_UTR
chr13	48232950	48233300	ENST00000647800	promoter
chr13	48233206	48233360	ENST00000647800	five_prime_UTR
chr13	48261225	48270357	ENST00000647800	three_prime_UTR
chr13	48303570	48303912	ENST00000267163	promoter
chr13	48303751	48303912	ENST00000267163	five_prime_UTR
chr13	48480072	48481890	ENST00000267163	three_prime_UTR
chr13	49531946	49534121	ENST00000378302	three_prime_UTR
chr13	49567280	49567320	ENST00000378302	five_prime_UTR
chr13	49567321	49567340	ENST00000378302	5_prime_intron
chr13	49580485	49580504	ENST00000378302	5_prime_intron
chr13	49580505	49580584	ENST00000378302	five_prime_UTR
chr13	49580585	49580604	ENST00000378302	5_prime_intron
chr13	49585379	49585739	ENST00000378302	promoter
chr13	49585424	49585443	ENST00000378302	5_prime_intron
chr13	49585444	49585558	ENST00000378302	five_prime_UTR
chr13	77895487	77898199	ENST00000646607	three_prime_UTR
chr13	77918574	77918831	ENST00000646607	five_prime_UTR
chr13	77918718	77919014	ENST00000646607	promoter
chr13	99981518	99981923	ENST00000376335	promoter
chr13	99981784	99982064	ENST00000376335	five_prime_UTR
chr13	99985683	99986765	ENST00000376335	three_prime_UTR
chr13	101053776	101055294	ENST00000251127	three_prime_UTR
chr13	101399127	101399165	ENST00000251127	five_prime_UTR
chr13	101399166	101399185	ENST00000251127	5_prime_intron
chr13	101416293	101416312	ENST00000251127	5_prime_intron
chr13	101416313	101416508	ENST00000251127	five_prime_UTR
chr13	101416334	101416689	ENST00000251127	promoter
chr13	101710804	101714437	ENST00000376143	three_prime_UTR
chr13	101714552	101715562	ENST00000376143	three_prime_UTR
chr13	101715655	101722830	ENST00000376143	three_prime_UTR
chr13	101916646	101916945	ENST00000376143	five_prime_UTR
chr13	101916806	101917211	ENST00000376143	promoter
chr13	110148963	110150362	ENST00000375820	three_prime_UTR
chr13	110307028	110307157	ENST00000375820	five_prime_UTR
chr13	110307090	110307338	ENST00000375820	promoter
chr13	110307103	110307351	ENST00000360467	promoter
chr13	110307284	110307528	ENST00000360467	five_prime_UTR
chr13	110307529	110307548	ENST00000360467	5_prime_intron
chr13	110307840	110307859	ENST00000360467	5_prime_intron
chr13	110307860	110307903	ENST00000360467	five_prime_UTR
chr13	110512192	110513209	ENST00000360467	three_prime_UTR
chr13	113105599	113105841	ENST00000346342	promoter
chr13	113105906	113105909	ENST00000346342	promoter
chr13	113105791	113105841	ENST00000346342	five_prime_UTR
chr13	113119009	113120685	ENST00000346342	three_prime_UTR
chr13	114314248	114314581	ENST00000361283	promoter
chr13	114314503	114314643	ENST00000361283	five_prime_UTR
chr13	114314644	114314663	ENST00000361283	5_prime_intron
chr13	114321090	114321109	ENST00000361283	5_prime_intron
chr13	114321110	114321232	ENST00000361283	five_prime_UTR
chr13	114321233	114321252	ENST00000361283	5_prime_intron
chr13	114323768	114323787	ENST00000361283	5_prime_intron
chr13	114323788	114323842	ENST00000361283	five_prime_UTR
chr13	114326282	114327322	ENST00000361283	three_prime_UTR
chr14	20688509	20688831	ENST00000397990	promoter
chr14	20688764	20688874	ENST00000397990	five_prime_UTR
chr14	20688875	20688894	ENST00000397990	5_prime_intron
chr14	20693527	20693546	ENST00000397990	5_prime_intron
chr14	20693547	20693564	ENST00000397990	five_prime_UTR
chr14	20694009	20694183	ENST00000397990	three_prime_UTR
chr14	21279817	21280222	ENST00000400017	promoter
chr14	21280083	21280159	ENST00000400017	five_prime_UTR
chr14	21280160	21280179	ENST00000400017	5_prime_intron
chr14	21287919	21287938	ENST00000400017	5_prime_intron
chr14	21287939	21287976	ENST00000400017	five_prime_UTR
chr14	21351217	21351301	ENST00000400017	three_prime_UTR
chr14	21351476	21352672	ENST00000216297	three_prime_UTR
chr14	21383928	21384019	ENST00000216297	five_prime_UTR
chr14	21383942	21384200	ENST00000216297	promoter
chr14	21385199	21385612	ENST00000646647	three_prime_UTR
chr14	21431644	21431858	ENST00000646647	five_prime_UTR
chr14	21431859	21431878	ENST00000646647	5_prime_intron
chr14	21456012	21456031	ENST00000646647	5_prime_intron
chr14	21456032	21456123	ENST00000646647	five_prime_UTR
chr14	21456056	21456418	ENST00000646647	promoter
chr14	23117306	23117486	ENST00000206513	three_prime_UTR
chr14	23119092	23119255	ENST00000206513	five_prime_UTR
chr14	23119116	23119521	ENST00000206513	promoter
chr14	23381987	23382039	ENST00000405093	three_prime_UTR
